 EPC, RSSI,Count,Date,Time,Product Serial,Location Serial,Product code,Qty
4D4554303239372323180030,1,1,2018/04/19,15:54:26,MET0297##180030,$LOC00MWA101,TB0122,1
4D4554303239352323180001,1,1,2018/04/19,15:56:53,MET0295##180001,$LOC00MWA101,TB0118,1
4D4554303239352323180002,1,1,2018/04/19,15:56:53,MET0295##180002,$LOC00MWA101,TB0118,1
4D4554303239352323180004,1,1,2018/04/19,15:56:53,MET0295##180004,$LOC00MWA101,TB0118,1
4D4554303239352323180011,1,1,2018/04/19,15:56:53,MET0295##180011,$LOC00MWA101,TB0118,1
4D4554303239352323180012,1,1,2018/04/19,15:56:53,MET0295##180012,$LOC00MWA101,TB0118,1
4D4554303239352323180013,1,1,2018/04/19,15:56:53,MET0295##180013,$LOC00MWA101,TB0118,1
4D4554303239352323180014,1,1,2018/04/19,15:56:53,MET0295##180014,$LOC00MWA101,TB0118,1
4D4554303239352323180015,1,1,2018/04/19,15:56:53,MET0295##180015,$LOC00MWA101,TB0118,1
4D4554303239352323180016,1,1,2018/04/19,15:56:53,MET0295##180016,$LOC00MWA101,TB0118,1
4D4554303239352323180017,1,1,2018/04/19,15:56:53,MET0295##180017,$LOC00MWA101,TB0118,1
4D4554303239352323180018,1,1,2018/04/19,15:56:53,MET0295##180018,$LOC00MWA101,TB0118,1
4D4554303239352323180019,1,1,2018/04/19,15:56:53,MET0295##180019,$LOC00MWA101,TB0118,1
4D4554303239352323180020,1,1,2018/04/19,15:56:53,MET0295##180020,$LOC00MWA101,TB0118,1
4D4554303239352323180021,1,1,2018/04/19,15:56:53,MET0295##180021,$LOC00MWA101,TB0118,1
4D4554303239352323180022,1,1,2018/04/19,15:56:53,MET0295##180022,$LOC00MWA101,TB0118,1
4D4554303239352323180023,1,1,2018/04/19,15:56:53,MET0295##180023,$LOC00MWA101,TB0118,1
4D4554303239352323180024,1,1,2018/04/19,15:56:53,MET0295##180024,$LOC00MWA101,TB0118,1
4D4554303239352323180025,1,1,2018/04/19,15:56:53,MET0295##180025,$LOC00MWA101,TB0118,1
4D4554303239352323180026,1,1,2018/04/19,15:56:53,MET0295##180026,$LOC00MWA101,TB0118,1
4D4554303239352323180027,1,1,2018/04/19,15:56:53,MET0295##180027,$LOC00MWA101,TB0118,1
4D4554303239352323180028,1,1,2018/04/19,15:56:53,MET0295##180028,$LOC00MWA101,TB0118,1
4D4554303239352323180029,1,1,2018/04/19,15:56:53,MET0295##180029,$LOC00MWA101,TB0118,1
4D4554303239352323180030,1,1,2018/04/19,15:56:53,MET0295##180030,$LOC00MWA101,TB0118,1
4D4554303331302323180004,1,1,2018/04/19,15:58:51,MET0310##180004,$LOC00MWA101,TB0145,1
4D4554303331302323180008,1,1,2018/04/19,15:58:51,MET0310##180008,$LOC00MWA101,TB0145,1
4D4554303331302323180009,1,1,2018/04/19,15:58:51,MET0310##180009,$LOC00MWA101,TB0145,1
4D4554303331302323180010,1,1,2018/04/19,15:58:51,MET0310##180010,$LOC00MWA101,TB0145,1
4D4554303331302323180011,1,1,2018/04/19,15:58:51,MET0310##180011,$LOC00MWA101,TB0145,1
4D4554303331302323180012,1,1,2018/04/19,15:58:51,MET0310##180012,$LOC00MWA101,TB0145,1
4D4554303331302323180013,1,1,2018/04/19,15:58:51,MET0310##180013,$LOC00MWA101,TB0145,1
4D4554303331302323180014,1,1,2018/04/19,15:58:51,MET0310##180014,$LOC00MWA101,TB0145,1
4D4554303331302323180015,1,1,2018/04/19,15:58:51,MET0310##180015,$LOC00MWA101,TB0145,1
4D4554303331302323180016,1,1,2018/04/19,15:58:51,MET0310##180016,$LOC00MWA101,TB0145,1
4D4554303331302323180017,1,1,2018/04/19,15:58:51,MET0310##180017,$LOC00MWA101,TB0145,1
4D4554303331302323180018,1,1,2018/04/19,15:58:51,MET0310##180018,$LOC00MWA101,TB0145,1
4D4554303331302323180019,1,1,2018/04/19,15:58:51,MET0310##180019,$LOC00MWA101,TB0145,1
4D4554303331302323180020,1,1,2018/04/19,15:58:51,MET0310##180020,$LOC00MWA101,TB0145,1
4D4554303331302323180021,1,1,2018/04/19,15:58:51,MET0310##180021,$LOC00MWA101,TB0145,1
4D4554303331302323180022,1,1,2018/04/19,15:58:51,MET0310##180022,$LOC00MWA101,TB0145,1
4D4554303331302323180023,1,1,2018/04/19,15:58:51,MET0310##180023,$LOC00MWA101,TB0145,1
4D4554303331302323180024,1,1,2018/04/19,15:58:51,MET0310##180024,$LOC00MWA101,TB0145,1
4D4554303331302323180025,1,1,2018/04/19,15:58:51,MET0310##180025,$LOC00MWA101,TB0145,1
4D4554303331302323180026,1,1,2018/04/19,15:58:51,MET0310##180026,$LOC00MWA101,TB0145,1
4D4554303331302323180027,1,1,2018/04/19,15:58:51,MET0310##180027,$LOC00MWA101,TB0145,1
4D4554303331302323180028,1,1,2018/04/19,15:58:51,MET0310##180028,$LOC00MWA101,TB0145,1
4D4554303331302323180029,1,1,2018/04/19,15:58:51,MET0310##180029,$LOC00MWA101,TB0145,1
4D4554303331302323180030,1,1,2018/04/19,15:58:51,MET0310##180030,$LOC00MWA101,TB0145,1
4D4554303237322323180001,1,1,2018/04/19,16:00:10,MET0272##180001,$LOC00MWA101,TB0047,1
4D4554303237322323180002,1,1,2018/04/19,16:00:10,MET0272##180002,$LOC00MWA101,TB0047,1
4D4554303237322323180003,1,1,2018/04/19,16:00:10,MET0272##180003,$LOC00MWA101,TB0047,1
4D4554303237322323180004,1,1,2018/04/19,16:00:10,MET0272##180004,$LOC00MWA101,TB0047,1
4D4554303237322323180005,1,1,2018/04/19,16:00:10,MET0272##180005,$LOC00MWA101,TB0047,1
4D4554303237322323180006,1,1,2018/04/19,16:00:10,MET0272##180006,$LOC00MWA101,TB0047,1
4D4554303237322323180007,1,1,2018/04/19,16:00:10,MET0272##180007,$LOC00MWA101,TB0047,1
4D4554303237322323180008,1,1,2018/04/19,16:00:10,MET0272##180008,$LOC00MWA101,TB0047,1
4D4554303237322323180009,1,1,2018/04/19,16:00:10,MET0272##180009,$LOC00MWA101,TB0047,1
4D4554303237322323180010,1,1,2018/04/19,16:00:10,MET0272##180010,$LOC00MWA101,TB0047,1
4D4554303237322323180011,1,1,2018/04/19,16:00:10,MET0272##180011,$LOC00MWA101,TB0047,1
4D4554303237322323180012,1,1,2018/04/19,16:00:10,MET0272##180012,$LOC00MWA101,TB0047,1
4D4554303237322323180013,1,1,2018/04/19,16:00:10,MET0272##180013,$LOC00MWA101,TB0047,1
4D4554303237322323180014,1,1,2018/04/19,16:00:10,MET0272##180014,$LOC00MWA101,TB0047,1
4D4554303237322323180015,1,1,2018/04/19,16:00:10,MET0272##180015,$LOC00MWA101,TB0047,1
4D4554303237322323180016,1,1,2018/04/19,16:00:10,MET0272##180016,$LOC00MWA101,TB0047,1
4D4554303237322323180017,1,1,2018/04/19,16:00:10,MET0272##180017,$LOC00MWA101,TB0047,1
4D4554303237322323180018,1,1,2018/04/19,16:00:10,MET0272##180018,$LOC00MWA101,TB0047,1
4D4554303237322323180019,1,1,2018/04/19,16:00:10,MET0272##180019,$LOC00MWA101,TB0047,1
4D4554303237322323180020,1,1,2018/04/19,16:00:10,MET0272##180020,$LOC00MWA101,TB0047,1
4D4554303134362323180031,1,1,2018/04/19,16:01:07,MET0146##180031,$LOC00MWA101,H0069,1
4D4554303134362323180032,1,1,2018/04/19,16:01:07,MET0146##180032,$LOC00MWA101,H0069,1
4D4554303134362323180033,1,1,2018/04/19,16:01:07,MET0146##180033,$LOC00MWA101,H0069,1
4D4554303134362323180034,1,1,2018/04/19,16:01:07,MET0146##180034,$LOC00MWA101,H0069,1
4D4554303134362323180035,1,1,2018/04/19,16:01:07,MET0146##180035,$LOC00MWA101,H0069,1
4D4554303134362323180036,1,1,2018/04/19,16:01:07,MET0146##180036,$LOC00MWA101,H0069,1
4D4554303134362323180037,1,1,2018/04/19,16:01:07,MET0146##180037,$LOC00MWA101,H0069,1
4D4554303134362323180038,1,1,2018/04/19,16:01:07,MET0146##180038,$LOC00MWA101,H0069,1
4D4554303134362323180039,1,1,2018/04/19,16:01:07,MET0146##180039,$LOC00MWA101,H0069,1
4D4554303134362323180040,1,1,2018/04/19,16:01:07,MET0146##180040,$LOC00MWA101,H0069,1
4D4554303134362323180041,1,1,2018/04/19,16:01:07,MET0146##180041,$LOC00MWA101,H0069,1
4D4554303134362323180042,1,1,2018/04/19,16:01:07,MET0146##180042,$LOC00MWA101,H0069,1
4D4554303134362323180043,1,1,2018/04/19,16:01:07,MET0146##180043,$LOC00MWA101,H0069,1
4D4554303134362323180044,1,1,2018/04/19,16:01:07,MET0146##180044,$LOC00MWA101,H0069,1
4D4554303134362323180045,1,1,2018/04/19,16:01:07,MET0146##180045,$LOC00MWA101,H0069,1
4D4554303134362323180046,1,1,2018/04/19,16:01:07,MET0146##180046,$LOC00MWA101,H0069,1
4D4554303134362323180047,1,1,2018/04/19,16:01:07,MET0146##180047,$LOC00MWA101,H0069,1
4D4554303134362323180048,1,1,2018/04/19,16:01:07,MET0146##180048,$LOC00MWA101,H0069,1
4D4554303134362323180049,1,1,2018/04/19,16:01:07,MET0146##180049,$LOC00MWA101,H0069,1
4D4554303134362323180050,1,1,2018/04/19,16:01:07,MET0146##180050,$LOC00MWA101,H0069,1
4D4554303131352323180008,1,1,2018/04/19,16:02:00,MET0115##180008,$LOC00MWA101,H0024,1
4D4554303131352323180016,1,1,2018/04/19,16:02:00,MET0115##180016,$LOC00MWA101,H0024,1
4D4554303131352323180017,1,1,2018/04/19,16:02:00,MET0115##180017,$LOC00MWA101,H0024,1
4D4554303131352323180018,1,1,2018/04/19,16:02:00,MET0115##180018,$LOC00MWA101,H0024,1
4D4554303131352323180019,1,1,2018/04/19,16:02:00,MET0115##180019,$LOC00MWA101,H0024,1
4D4554303131352323180020,1,1,2018/04/19,16:02:00,MET0115##180020,$LOC00MWA101,H0024,1
4D4554303131372323180001,1,1,2018/04/19,16:02:50,MET0117##180001,$LOC00MWA101,H0026,1
4D4554303131372323180002,1,1,2018/04/19,16:02:50,MET0117##180002,$LOC00MWA101,H0026,1
4D4554303131372323180003,1,1,2018/04/19,16:02:50,MET0117##180003,$LOC00MWA101,H0026,1
4D4554303131372323180004,1,1,2018/04/19,16:02:50,MET0117##180004,$LOC00MWA101,H0026,1
4D4554303131372323180005,1,1,2018/04/19,16:02:50,MET0117##180005,$LOC00MWA101,H0026,1
4D4554303131372323180006,1,1,2018/04/19,16:02:50,MET0117##180006,$LOC00MWA101,H0026,1
4D4554303131372323180007,1,1,2018/04/19,16:02:50,MET0117##180007,$LOC00MWA101,H0026,1
4D4554303131372323180008,1,1,2018/04/19,16:02:50,MET0117##180008,$LOC00MWA101,H0026,1
4D4554303131372323180009,1,1,2018/04/19,16:02:50,MET0117##180009,$LOC00MWA101,H0026,1
4D4554303131372323180010,1,1,2018/04/19,16:02:50,MET0117##180010,$LOC00MWA101,H0026,1
4D4554303131372323180011,1,1,2018/04/19,16:02:50,MET0117##180011,$LOC00MWA101,H0026,1
4D4554303131372323180012,1,1,2018/04/19,16:02:50,MET0117##180012,$LOC00MWA101,H0026,1
4D4554303131372323180013,1,1,2018/04/19,16:02:50,MET0117##180013,$LOC00MWA101,H0026,1
4D4554303131372323180014,1,1,2018/04/19,16:02:50,MET0117##180014,$LOC00MWA101,H0026,1
4D4554303131372323180015,1,1,2018/04/19,16:02:50,MET0117##180015,$LOC00MWA101,H0026,1
4D4554303131372323180016,1,1,2018/04/19,16:02:50,MET0117##180016,$LOC00MWA101,H0026,1
4D4554303131372323180017,1,1,2018/04/19,16:02:50,MET0117##180017,$LOC00MWA101,H0026,1
4D4554303131372323180018,1,1,2018/04/19,16:02:50,MET0117##180018,$LOC00MWA101,H0026,1
4D4554303131372323180019,1,1,2018/04/19,16:02:50,MET0117##180019,$LOC00MWA101,H0026,1
4D4554303131372323180020,1,1,2018/04/19,16:02:50,MET0117##180020,$LOC00MWA101,H0026,1
4D4554303130312323180001,1,1,2018/03/09,15:26:15,MET0101##180001,$LOC00MWA101,H0010,1
4D4554303130312323180002,1,1,2018/03/09,15:26:15,MET0101##180002,$LOC00MWA101,H0010,1
4D4554303130312323180003,1,1,2018/03/09,15:26:15,MET0101##180003,$LOC00MWA101,H0010,1
4D4554303130312323180007,1,1,2018/03/09,15:26:15,MET0101##180007,$LOC00MWA101,H0010,1
4D4554303130312323180008,1,1,2018/03/09,15:26:15,MET0101##180008,$LOC00MWA101,H0010,1
4D4554303130312323180009,1,1,2018/03/09,15:26:15,MET0101##180009,$LOC00MWA101,H0010,1
4D4554303130312323180010,1,1,2018/03/09,15:26:15,MET0101##180010,$LOC00MWA101,H0010,1
4D4554303130312323180011,1,1,2018/03/09,15:26:15,MET0101##180011,$LOC00MWA101,H0010,1
4D4554303130312323180012,1,1,2018/03/09,15:26:15,MET0101##180012,$LOC00MWA101,H0010,1
4D4554303130312323180013,1,1,2018/03/09,15:26:15,MET0101##180013,$LOC00MWA101,H0010,1
4D4554303130312323180014,1,1,2018/03/09,15:26:15,MET0101##180014,$LOC00MWA101,H0010,1
4D4554303130312323180015,1,1,2018/03/09,15:26:15,MET0101##180015,$LOC00MWA101,H0010,1
4D4554303130312323180016,1,1,2018/03/09,15:26:15,MET0101##180016,$LOC00MWA101,H0010,1
4D4554303130312323180017,1,1,2018/03/09,15:26:15,MET0101##180017,$LOC00MWA101,H0010,1
4D4554303130312323180018,1,1,2018/03/09,15:26:15,MET0101##180018,$LOC00MWA101,H0010,1
4D4554303130312323180019,1,1,2018/03/09,15:26:15,MET0101##180019,$LOC00MWA101,H0010,1
4D4554303130312323180020,1,1,2018/03/09,15:26:15,MET0101##180020,$LOC00MWA101,H0010,1
4D4554303130312323180021,1,1,2018/03/09,15:26:15,MET0101##180021,$LOC00MWA101,H0010,1
4D4554303130312323180022,1,1,2018/03/09,15:26:15,MET0101##180022,$LOC00MWA101,H0010,1
4D4554303130312323180023,1,1,2018/03/09,15:26:15,MET0101##180023,$LOC00MWA101,H0010,1
4D4554303130312323180024,1,1,2018/03/09,15:26:15,MET0101##180024,$LOC00MWA101,H0010,1
4D4554303130312323180025,1,1,2018/03/09,15:26:15,MET0101##180025,$LOC00MWA101,H0010,1
4D4554303130312323180026,1,1,2018/03/09,15:26:15,MET0101##180026,$LOC00MWA101,H0010,1
4D4554303130312323180027,1,1,2018/03/09,15:26:15,MET0101##180027,$LOC00MWA101,H0010,1
4D4554303130312323180028,1,1,2018/03/09,15:26:15,MET0101##180028,$LOC00MWA101,H0010,1
4D4554303130312323180029,1,1,2018/03/09,15:26:15,MET0101##180029,$LOC00MWA101,H0010,1
4D4554303239342323180031,1,1,2018/03/09,15:40:34,MET0294##180031,$LOC00MWA101,TB0117,1
4D4554303239342323180032,1,1,2018/03/09,15:40:34,MET0294##180032,$LOC00MWA101,TB0117,1
4D4554303239342323180033,1,1,2018/03/09,15:40:34,MET0294##180033,$LOC00MWA101,TB0117,1
4D4554303239342323180034,1,1,2018/03/09,15:40:34,MET0294##180034,$LOC00MWA101,TB0117,1
4D4554303239342323180035,1,1,2018/03/09,15:40:34,MET0294##180035,$LOC00MWA101,TB0117,1
4D4554303239342323180036,1,1,2018/03/09,15:40:34,MET0294##180036,$LOC00MWA101,TB0117,1
4D4554303239342323180037,1,1,2018/03/09,15:40:34,MET0294##180037,$LOC00MWA101,TB0117,1
4D4554303239342323180038,1,1,2018/03/09,15:40:34,MET0294##180038,$LOC00MWA101,TB0117,1
4D4554303239342323180039,1,1,2018/03/09,15:40:34,MET0294##180039,$LOC00MWA101,TB0117,1
4D4554303239342323180040,1,1,2018/03/09,15:40:34,MET0294##180040,$LOC00MWA101,TB0117,1
4D4554303239342323180041,1,1,2018/03/09,15:40:34,MET0294##180041,$LOC00MWA101,TB0117,1
4D4554303239342323180042,1,1,2018/03/09,15:40:34,MET0294##180042,$LOC00MWA101,TB0117,1
4D4554303239342323180043,1,1,2018/03/09,15:40:34,MET0294##180043,$LOC00MWA101,TB0117,1
4D4554303239342323180044,1,1,2018/03/09,15:40:34,MET0294##180044,$LOC00MWA101,TB0117,1
4D4554303239342323180045,1,1,2018/03/09,15:40:34,MET0294##180045,$LOC00MWA101,TB0117,1
4D4554303239342323180046,1,1,2018/03/09,15:40:34,MET0294##180046,$LOC00MWA101,TB0117,1
4D4554303239342323180047,1,1,2018/03/09,15:40:34,MET0294##180047,$LOC00MWA101,TB0117,1
4D4554303239342323180048,1,1,2018/03/09,15:40:34,MET0294##180048,$LOC00MWA101,TB0117,1
4D4554303239342323180049,1,1,2018/03/09,15:40:34,MET0294##180049,$LOC00MWA101,TB0117,1
4D4554303239342323180050,1,1,2018/03/09,15:40:34,MET0294##180050,$LOC00MWA101,TB0117,1
4D4554303239342323180051,1,1,2018/03/09,15:40:34,MET0294##180051,$LOC00MWA101,TB0117,1
4D4554303239342323180052,1,1,2018/03/09,15:40:34,MET0294##180052,$LOC00MWA101,TB0117,1
4D4554303239342323180053,1,1,2018/03/09,15:40:34,MET0294##180053,$LOC00MWA101,TB0117,1
4D4554303239342323180054,1,1,2018/03/09,15:40:34,MET0294##180054,$LOC00MWA101,TB0117,1
4D4554303239342323180055,1,1,2018/03/09,15:40:34,MET0294##180055,$LOC00MWA101,TB0117,1
4D4554303239342323180056,1,1,2018/03/09,15:40:34,MET0294##180056,$LOC00MWA101,TB0117,1
4D4554303239342323180057,1,1,2018/03/09,15:40:34,MET0294##180057,$LOC00MWA101,TB0117,1
4D4554303239342323180058,1,1,2018/03/09,15:40:34,MET0294##180058,$LOC00MWA101,TB0117,1
4D4554303239342323180059,1,1,2018/03/09,15:40:34,MET0294##180059,$LOC00MWA101,TB0117,1
4D4554303239342323180060,1,1,2018/03/09,15:40:34,MET0294##180060,$LOC00MWA101,TB0117,1
4D4554303239342323180061,1,1,2018/03/09,15:40:34,MET0294##180061,$LOC00MWA101,TB0117,1
4D4554303239342323180062,1,1,2018/03/09,15:40:34,MET0294##180062,$LOC00MWA101,TB0117,1
4D4554303239342323180063,1,1,2018/03/09,15:40:34,MET0294##180063,$LOC00MWA101,TB0117,1
4D4554303239342323180064,1,1,2018/03/09,15:40:34,MET0294##180064,$LOC00MWA101,TB0117,1
4D4554303239342323180065,1,1,2018/03/09,15:40:34,MET0294##180065,$LOC00MWA101,TB0117,1
4D4554303239342323180066,1,1,2018/03/09,15:40:34,MET0294##180066,$LOC00MWA101,TB0117,1
4D4554303239342323180067,1,1,2018/03/09,15:40:34,MET0294##180067,$LOC00MWA101,TB0117,1
4D4554303239342323180068,1,1,2018/03/09,15:40:34,MET0294##180068,$LOC00MWA101,TB0117,1
4D4554303239342323180069,1,1,2018/03/09,15:40:34,MET0294##180069,$LOC00MWA101,TB0117,1
4D4554303239342323180070,1,1,2018/03/09,15:40:34,MET0294##180070,$LOC00MWA101,TB0117,1
4D4554303239342323180071,1,1,2018/03/09,15:40:34,MET0294##180071,$LOC00MWA101,TB0117,1
4D4554303239342323180072,1,1,2018/03/09,15:40:34,MET0294##180072,$LOC00MWA101,TB0117,1
4D4554303239342323180073,1,1,2018/03/09,15:40:34,MET0294##180073,$LOC00MWA101,TB0117,1
4D4554303239342323180074,1,1,2018/03/09,15:40:34,MET0294##180074,$LOC00MWA101,TB0117,1
4D4554303239342323180075,1,1,2018/03/09,15:40:34,MET0294##180075,$LOC00MWA101,TB0117,1
4D4554303239342323180076,1,1,2018/03/09,15:40:34,MET0294##180076,$LOC00MWA101,TB0117,1
4D4554303239342323180077,1,1,2018/03/09,15:40:34,MET0294##180077,$LOC00MWA101,TB0117,1
4D4554303239342323180078,1,1,2018/03/09,15:40:34,MET0294##180078,$LOC00MWA101,TB0117,1
4D4554303239342323180079,1,1,2018/03/09,15:40:34,MET0294##180079,$LOC00MWA101,TB0117,1
4D4554303239342323180080,1,1,2018/03/09,15:40:34,MET0294##180080,$LOC00MWA101,TB0117,1
4D4554303239342323180081,1,1,2018/03/09,15:40:34,MET0294##180081,$LOC00MWA101,TB0117,1
4D4554303239342323180082,1,1,2018/03/09,15:40:34,MET0294##180082,$LOC00MWA101,TB0117,1
4D4554303239342323180083,1,1,2018/03/09,15:40:34,MET0294##180083,$LOC00MWA101,TB0117,1
4D4554303239342323180084,1,1,2018/03/09,15:40:34,MET0294##180084,$LOC00MWA101,TB0117,1
4D4554303239342323180085,1,1,2018/03/09,15:40:34,MET0294##180085,$LOC00MWA101,TB0117,1
4D4554303239342323180086,1,1,2018/03/09,15:40:34,MET0294##180086,$LOC00MWA101,TB0117,1
4D4554303239342323180087,1,1,2018/03/09,15:40:34,MET0294##180087,$LOC00MWA101,TB0117,1
4D4554303239342323180088,1,1,2018/03/09,15:40:34,MET0294##180088,$LOC00MWA101,TB0117,1
4D4554303239342323180089,1,1,2018/03/09,15:40:34,MET0294##180089,$LOC00MWA101,TB0117,1
4D4554303239342323180090,1,1,2018/03/09,15:40:34,MET0294##180090,$LOC00MWA101,TB0117,1
4D4554303239342323180091,1,1,2018/03/09,15:40:34,MET0294##180091,$LOC00MWA101,TB0117,1
4D4554303239342323180092,1,1,2018/03/09,15:40:34,MET0294##180092,$LOC00MWA101,TB0117,1
4D4554303239342323180093,1,1,2018/03/09,15:40:34,MET0294##180093,$LOC00MWA101,TB0117,1
4D4554303239342323180094,1,1,2018/03/09,15:40:34,MET0294##180094,$LOC00MWA101,TB0117,1
4D4554303239342323180095,1,1,2018/03/09,15:40:34,MET0294##180095,$LOC00MWA101,TB0117,1
4D4554303239342323180096,1,1,2018/03/09,15:40:34,MET0294##180096,$LOC00MWA101,TB0117,1
4D4554303239342323180097,1,1,2018/03/09,15:40:34,MET0294##180097,$LOC00MWA101,TB0117,1
4D4554303239342323180098,1,1,2018/03/09,15:40:34,MET0294##180098,$LOC00MWA101,TB0117,1
4D4554303239342323180099,1,1,2018/03/09,15:40:34,MET0294##180099,$LOC00MWA101,TB0117,1
4D4554303239342323180100,1,1,2018/03/09,15:40:34,MET0294##180100,$LOC00MWA101,TB0117,1
4D4554303034312323170001,-72.9,26,2018/01/10,11:03:07,MET0041##170001,$LOC00MWA101,D0045,1
4D4554303034312323170004,-62.4,27,2018/01/10,11:03:07,MET0041##170004,$LOC00MWA101,D0045,1
4D4554303034362323170004,-69.7,54,2018/01/10,11:03:07,MET0046##170004,$LOC00MWA101,D0048,1
4D4554303034382323170020,-70.4,22,2018/01/10,11:03:07,MET0048##170020,$LOC00MWA101,D0049,1
4D4554303034382323170024,-58.3,68,2018/01/10,11:03:07,MET0048##170024,$LOC00MWA101,D0049,1
4D4554303035302323170035,-71.9,20,2018/01/10,11:03:07,MET0050##170035,$LOC00MWA101,D0050,1
4D4554303035302323170038,-71.1,43,2018/01/10,11:03:07,MET0050##170038,$LOC00MWA101,D0050,1
4D4554303036362323170022,-71.1,58,2018/01/10,11:03:07,MET0066##170022,$LOC00MWA101,D0072,1
4D4554303036362323170023,-67.9,60,2018/01/10,11:03:07,MET0066##170023,$LOC00MWA101,D0072,1
4D4554303036362323170024,-58.3,143,2018/01/10,11:03:07,MET0066##170024,$LOC00MWA101,D0072,1
4D4554303036362323170025,-74.4,142,2018/01/10,11:03:07,MET0066##170025,$LOC00MWA101,D0072,1
4D4554303036362323170028,-74.4,141,2018/01/10,11:03:07,MET0066##170028,$LOC00MWA101,D0072,1
4D4554303036362323170030,-71.9,92,2018/01/10,11:03:07,MET0066##170030,$LOC00MWA101,D0072,1
4D4554303036362323170031,-72.9,145,2018/01/10,11:03:07,MET0066##170031,$LOC00MWA101,D0072,1
4D4554303036362323170034,-74.4,34,2018/01/10,11:03:07,MET0066##170034,$LOC00MWA101,D0072,1
4D4554303036362323170035,-75,44,2018/01/10,11:03:07,MET0066##170035,$LOC00MWA101,D0072,1
4D4554303036362323170036,-73.9,35,2018/01/10,11:03:07,MET0066##170036,$LOC00MWA101,D0072,1
4D4554303036362323170040,-75.7,20,2018/01/10,11:03:07,MET0066##170040,$LOC00MWA101,D0072,1
4D4554303036362323170041,-72.9,150,2018/01/10,11:03:07,MET0066##170041,$LOC00MWA101,D0072,1
4D4554303036362323170042,-69,126,2018/01/10,11:03:07,MET0066##170042,$LOC00MWA101,D0072,1
4D4554303036362323170043,-69,167,2018/01/10,11:03:07,MET0066##170043,$LOC00MWA101,D0072,1
4D4554303036362323170044,-69.7,228,2018/01/10,11:03:07,MET0066##170044,$LOC00MWA101,D0072,1
4D4554303036372323170019,-74.4,1,2018/01/10,11:03:07,MET0067##170019,$LOC00MWA101,D0073,1
4D4554303036372323170022,-65.9,208,2018/01/10,11:03:07,MET0067##170022,$LOC00MWA101,D0073,1
4D4554303036372323170031,-73.9,62,2018/01/10,11:03:07,MET0067##170031,$LOC00MWA101,D0073,1
4D4554303036372323170039,-69.7,287,2018/01/10,11:03:07,MET0067##170039,$LOC00MWA101,D0073,1
4D4554303036372323170040,-73.9,183,2018/01/10,11:03:07,MET0067##170040,$LOC00MWA101,D0073,1
4D4554303036372323170041,-75.7,14,2018/01/10,11:03:07,MET0067##170041,$LOC00MWA101,D0073,1
4D4554303036372323170064,-69,32,2018/01/10,11:03:07,MET0067##170064,$LOC00MWA101,D0073,1
4D4554303036372323170066,-71.9,106,2018/01/10,11:03:07,MET0067##170066,$LOC00MWA101,D0073,1
4D4554303036372323170070,-78,204,2018/01/10,11:03:07,MET0067##170070,$LOC00MWA101,D0073,1
4D4554303037312323170063,-69.7,26,2018/01/10,11:03:07,MET0071##170063,$LOC00MWA101,FG004,1
4D4554303037312323170064,-60.8,58,2018/01/10,11:03:07,MET0071##170064,$LOC00MWA101,FG004,1
4D4554303037312323170085,-66.8,39,2018/01/10,11:03:07,MET0071##170085,$LOC00MWA101,FG004,1
4D4554303037332323170011,-71.9,1,2018/01/10,11:03:07,MET0073##170011,$LOC00MWA101,FG006,1
4D4554303037332323170012,-70.4,1,2018/01/10,11:03:07,MET0073##170012,$LOC00MWA101,FG006,1
4D4554303037332323170014,-71.9,1,2018/01/10,11:03:07,MET0073##170014,$LOC00MWA101,FG006,1
4D4554303037332323170016,-73.9,11,2018/01/10,11:03:07,MET0073##170016,$LOC00MWA101,FG006,1
4D4554303131342323170061,-70.4,36,2018/01/10,11:03:07,MET0114##170061,$LOC00MWA101,H0023,1
4D4554303131342323170062,-71.9,3,2018/01/10,11:03:07,MET0114##170062,$LOC00MWA101,H0023,1
4D4554303131342323170065,-71.9,50,2018/01/10,11:03:07,MET0114##170065,$LOC00MWA101,H0023,1
4D4554303131342323170066,-69.7,57,2018/01/10,11:03:07,MET0114##170066,$LOC00MWA101,H0023,1
4D4554303131342323170067,-69.7,38,2018/01/10,11:03:07,MET0114##170067,$LOC00MWA101,H0023,1
